Link|Receta|Ingredientes|Comensales|Tiempo|Dificultad
('https://www.recetasgratis.net/articulo-tipos-de-licuados-75940.html', 'Jugos cítricos', ['Jugo antioxidante de naranja. 1 taza de arándanos, 1 piña pequeña o mediana y 2 naranjas. Este licuado nutritivo tiene efectos antiinflamatorios y antioxidantes, incluso, mejora la circulación.', 'Zumo depurativo de naranja y pomelo. 2 pomelos, 2 granadas, 1 naranja y chorro de agua. No solo depura, sino mejora las defensas del organismo.', 'Zumo depurativo de naranja y limón. 250 ml de zumo de naranja, 1 limón, 6 hojas de hierbabuena o menta, 1 cda sopera de azúcar y 4 piezas de hielo. Por si fuera poco, protege el sistema inmunológico.', 'Jugo de mandarina. 5 mandarinas, 2 limones y 3 gramos de jengibre. Esta mezcla es un excelente antigripal. ¡Está delicioso!'])|('https://www.recetasgratis.net/articulo-tipos-de-licuados-75940.html', 'Licuados de frutas y/o verduras', ['Jugo de guayaba y naranja. 3 guayabas, 4 naranjas y 4 litros de agua natural. Un licuado de frutas excelente para mantener el sistema inmunitario bien en alto, pues la guayaba tiene incluso más vitamina C que la guayaba.', 'Zumo de granada y naranja con zanahoria. 2 granadas, 4 naranjas y 2 zanahorias. Contiene abundantes antioxidantes y vitamina A,C, E. ¡Un elixir para la piel!', 'Zumo de frambuesa para adelgazar. 20 frambuesas, 1 manzana, 3 naranjas y una pizca de agua.', 'Licuado de piña y guayaba. 3 guayabas, 2 rodajas de piña gruesas, 1 cda sopera de miel y 1 taza de agua o jugo de naranja. ¡Adelgaza y tiene efecto antiinflamatorio!'])|('https://www.recetasgratis.net/articulo-tipos-de-licuados-75940.html', 'Batidos de frutas y/o verduras', ['Batido de plátano y naranja. 1 plátano, 2 naranjas y cda de postre de miel. Sus dos ingredientes principales aportan abundante potasio, un componente que favorece las funciones de los músculos. ¡Uno de los mejores batidos de frutas sin leche!', 'Batido de fresa, pomelo y naranja. 10 fresas, 2 pomelos y 4 naranjas. Retarda el envejecimiento celular y tiene efecto diurético.', 'Batido de remolacha y fresa. 15 fresas, 1 remolacha cocida, ½ cda de postre de jengibre fresco y 500 mililitros de agua. ¡Muy bueno para combatir la anemia! Generalmente, en los batidos de frutas con agua, este último ingrediente puede cumplir dos funciones: aligerar la textura o rendir la receta.', 'Batido de mora y fresa. 500 gramos de fresa fresca, 500 gramos de moras frescas, 50 gramos de azúcar morena y 500 mililitros de leche fresca. ¡Completo de antioxidantes y micronutrientes!'])|('https://www.recetasgratis.net/articulo-tipos-de-licuados-75940.html', 'Batidos con lácteos', ['Plátano y avena para adelgazar. 1 banano, 1 taza de yogur griego o yogur descremado sin sabor, leche de soja o arroz sin grasa, ½ taza de avena en granos enteros, 4 cdtas de linaza en semillas, 1 pizca de miel natural (al gusto) y 4 hielos (opcional).', 'Batido de mango. 3 mangos maduros, 1 vaso de leche, ½ vaso de avena en hojuelas precocidas, 1 cda de edulcorante. ¡Pura energía para comenzar el día!', 'Lassie de coco. 1 litro de yogur natural o de soja, 500 ml de leche de coco (o un coco entero), 1 manojo de hierbabuena fresca (al gusto), 1 limón (el zumo), 1 pizca de sal, ½ cda de postre de canela, ½ cda de postre de clavos, 1 pizca de cardamomo (opcional y al gusto), 1/2 hoja de laurel (opcional y al gusto) 1 cda sopera de miel u otro endulzante. Este tipo de bebida es excelente para el sistema digestivo, por eso se utiliza para suavizar los efectos de comidas picantes o muy condimentadas.', 'Batido energético para el desayuno. 250 gr de yogur griego, 2 cdas soperas de avena en hojuelas y 10 uvas rojas.', 'Batido de helado y frutilla. 200 ml de dulce de frutillas, 250 gramos de helado de vainilla, 500 ml de leche entera y fresas enteras para decorar. ¡Un postre fácil para la merienda!'])|('https://www.recetasgratis.net/articulo-tipos-de-licuados-75940.html', 'Batidos veganos', ['Batido de arándanos y frutilla. 2 bananos, 1 caja de arándanos, 1 caja de frutilla o fresa fresca y 500 ml de leche de almendras. ¡Un batido energético!', 'Batido de aguacate. 1 aguacate medio maduro, 1 vaso de leche de coco, 1 cda sopera de jugo de limón o lima, 1 cda postre de canela molida, 1 cda postre de edulcorante (opcional) y agua (opcional). Una bebida energética, llena de grasas saludables.'])|('https://www.recetasgratis.net/articulo-tipos-de-licuados-75940.html', 'Batidos proteicos', ['Batido de proteína con huevo. 2 claras de huevo, 1 plátano, 1 yogur natural y 1 gota de esencia de vainilla.', 'Batido de proteínas casero para cenar. 3 claras de huevo cocidas, 250 gr de yogur griego o descremado sin sabor, 1 banano y 250 ml de leche desnatada o descremada.', 'Batido de proteínas con plátano y nueces. 1 plátano, 20 gramos de nueces, 1 cda postre de azúcar, 200 ml de leche, 100 ml de yogur natural y 2 galletas.', 'Batido de tofu. 1 naranja, 100 gr de mango, 50 gr de almendras y 80 gr de tofu semi duro natural.'])
https://www.recetasgratis.net/receta-de-horchata-de-amaranto-75891.html|Horchata de amaranto|['½ litro de agua', '½ taza de arroz', '1 rama de canela', '1½ tazas de amaranto', '200 mililitros de leche evaporada', '½ litro de leche entera', '150 gramos de leche condensada', 'hielo al gusto']|4 comensales|2h 30m|Dificultad baja
https://www.recetasgratis.net/receta-de-agua-de-amaranto-75826.html|Agua de amaranto|['2 tazas de amaranto', '2½ tazas de agua                                                                    (600 mililitros)', '½ taza de leche evaporada', '3 cucharadas soperas de azucar o endulzante de tu preferencia', '1 cucharadita de vainilla', 'hielo al gusto']|4 comensales|10m|Dificultad muy baja
https://www.recetasgratis.net/receta-de-agua-de-mango-75590.html|Agua de mango|['1 taza de mango picado', '1½ litros de agua', 'endulzante al gusto', 'hielos al gusto']|6 comensales|10m|Dificultad baja
3|0|m|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Té de manzanilla|['1 litro de agua', '1 puñado de flores de manzanilla', 'Miel o estevia (opcional)']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Golden Milk|['2 tazas de leche (animal o vegetal)', '2 granos de cardamomo verde', '1/2 rama de canela', '1 trozo de vainilla en vaina (opcional)', '1 cdta de cúrcuma en polvo', '1cdta de canela molida', '1 cdta de jengibre en polvo o rallado', '¼ cdta de pimienta negra molida', '¼ cdta de cayena molida', '¼ cdta de clavo de olor molido', '1 cdta de azúcar de coco, sirope de agave, miel u otro endulzante natural.']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Agua de Jamaica|['15 gr de flor de Jamaica', '1250 ml de agua', 'Azúcar (al gusto)', 'Hielo (al gusto)']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Té de hierbabuena|['5 hojas de hierbabuena', '1 taza de agua (240 ml)', '1 pastilla de estevia o 1 cdta de miel']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Té de apio|['1 rama de apio', '2 litros de agua']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Infusión de salvia|['1 litro de agua', '10 hojas de salvia', '1 limón', '4 hojas de laurel', 'Algún endulzante (miel, estevia, otros)']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Infusión de toronjil|['1 taza de agua caliente', '3 cdas de hojas de toronjil (seco o fresco)']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Infusión de lavanda|['3 cdas de flores secas de lavanda', '1 taza de agua caliente']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Té de banana|['1 banana', '1 pizca de canela', '1 taza de agua']|-|-|-
https://www.recetasgratis.net/articulo-tes-relajantes-para-dormir-75366.html|Infusión de valeriana|['10 gr de raíz de valeriana', '500 ml de agua']|-|-|-
½ taza de arroz|2 tazas de coco rallado o coco fresco en trozos|1 rama de canela|1 cucharada sopera de esencia de vainilla|300 mililitros de leche evaporada|Azúcar al gusto o leche condensada
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo de fresa, pomelo y naranja|['10 fresas', '2 pomelos', '4 naranjas']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo de apio|['1 unidad de tallo de apio', '50 gramos de piña', '1 vaso de agua']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo detox - piña, pepino y apio|['1 rodaja de piña', '3 ramas de apio', '½ unidad de pepino', '½ vaso de agua']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo de naranja, zanahoria y jengibre|['4 naranjas', '4 zanahorias', '1 pizca de jengibre fresco', '1 pizca de agua']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo antioxidante de naranja|['1 taza de arándanos', '1 piña pequeña o mediana', '2 naranjas']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo diurético de piña|['2 zanahorias', '1 pepino', '5 ramas de perejil', '1 manzana (preferiblemente verde)', '2 rodajas de piña', '1 litro de agua', 'Rinde para 1 comensal.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo diurético con perejil|['1 manojo de perejil', '2 zanahorias', '1 vaso de agua', '3 gotas de zumo de limón']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo diurético de pomelo|['Lava todos los ingredientes. Seguidamente, corta en dos mitades el pomelo y corta el resto en pedazos pequeños.', 'Exprime el pomelo. Cuélalo, retírale las semillas y reserva.', 'Incorpora todos los ingredientes en una licuadora. Agrega solo un poco de agua al principio, el resto dosifícala a medida que licúas hasta que consigas la textura que buscas. No deben quedar grumos en el zumo.', 'Cuela y sirve la preparación.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo depurativo de granada y pomelo|['2 pomelos', '2 granadas', '1 chorro de agua', '1 naranja']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo antioxidante de zanahoria, manzana y apio|['1 manzana', '2 ramas de apio', '1 zanahoria', '2 vasos de agua', '1 cda postre de limón']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo de frambuesa|['20 frambuesas (naturales, no congeladas)', '1 manzana (cualquier tipo que gustes)', '3 naranjas', '1 pizca de agua']|-|-|-
https://www.recetasgratis.net/articulo-jugos-para-mejorar-la-circulacion-75288.html|Jugo tres en uno|['1 remolacha', '5 naranjas', '1 zanahoria']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Whisky sour|['30 mililitros de whisky (usa cualquier tipo)', '30 mililitros de zumo de limón', '1 cda sopera de azúcar', '5 cubos de hielo', '1 rodaja de limón']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Dulce de leche al whisky|['500 mililitros de leche entera', '2 cdas soperas de cocoa en polvo', '200 gramos de dulce de leche', '1 taza de whisky', '150 mililitros de crema de leche o nata', 'Ramas de canela']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Blow job shot|['15 mililitros de Amaretto', '15 mililitros de Bayleys', '15 mililitros de Kalua']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Ponche de huevo - rompope|['8 huevos grandes', '¾ de taza de azúcar', '1 taza de whisky', '½ taza de nata', 'Nuez moscada']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Manhattan|['1 ½ onza de whisky', '1 onza de vermut tinto o rojo', '8 gotas de amargo de angostura', '4 cubos de hielo']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Café irlandés con nata|['1 vaso de whisky (preferiblemente irlandés)', '½ litro de café', '200 gramos de nata líquida (crema de leche)', '40 gramos de azúcar']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|John Collins|['1 onza de whisky', '1 onza de jugo de limón', 'Media onza jarabe de azúcar', 'Soda o agua mineral', 'Rodaja de limón y cereza']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Old Fashion|['2 onzas de Bourbon (60 ml)', '3 chorritos de Angostura', '1 cdta de azúcar', '½ onza de agua helada (15 ml)', '1 cereza de Maraschino (opcional)', 'Piel de naranja (decoración)']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Mint Julep|['1/3 onza de jarabe', '1 puñito de hojas de menta fresca', '2 onzas de Glenfiddich 12 años', 'Hielo raspado', '1 ramita de menta']|-|-|-
https://www.recetasgratis.net/articulo-tragos-y-cocteles-con-whisky-75279.html|Rusty Nail|['11/2 onza de whisky escocés', '11/2 onza de Drambuie', 'Hielo', '1 rodaja de limón']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Zumo de manzana|['3 manzanas rojas.', '1 limón.', '30 gr de azúcar.', '200 ml de agua.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Batido de mango y coco|['500 ml de leche entera.', '500 gramos de helado de coco.', '1 mango cortado en cubos.', '200 gramos de coco deshidratado.', '100 ml de zumo de limón.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Smoothie de sandía, manzana y frambuesa|['200 gr de sandía.', '12 frambuesas.', '1 manzana verde o roja.', '400 ml de agua fría.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Batido de yogur y fresas|['300 gr de fresas.', '1 taza de leche (240 ml).', '2 tazas de yogur natural o de fresas.', '1 cda sopera de azúcar blanco o moreno.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Batido de sandía y plátano|['1 rodaja de sandia.', '1 plátano.', '1 vaso de leche.', '20 gr de azúcar moreno.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Zumo de melón y fresas|['500 gr de melón.', '500 gr de fresa.', '4 naranjas.', '1 cda sopera de miel.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Jugo de guayaba y naranja|['3 guayabas.', '4 naranjas.', '1 litro de agua.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Batido de remolacha y fresas|['15 fresas.', '1 remolacha cocida.', '½ cda postre de jengibre fresco.', '400 ml de agua.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Batido de manzana y mango|['1 mango.', '2 manzanas verdes.', '1 lata de leche de coco (o hecho en casa.)', '2 cdas de azúcar moreno.', '50 gr de jengibre.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Smoothie de arándanos con plátano|['2 plátanos maduros.', '1 vaso pequeño de arándanos.', '1 vaso leche desnatada.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Smoothie de kiwi y naranja|['2 naranjas.', '2 granadas.', '3 guayabas.', '3 kiwis.', '2 mangos.', '2 cdas de miel.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Batido de fresa y mango|['500 gr de fresas.', '1 mango.', '2 cdas de postres de edulcorante o miel.', '500 ml de leche descremada o vegetal.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Batido de mango y Kiwi|['2 kiwis.', '1 mango maduro.', '1 manzana verde.', '1 vaso de agua.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Smoothie de coco y papaya|['½ papaya.', '1 plátano.', '200 ml de agua de coco.', '½ lima.', '350 ml de agua.', '2 zanahorias.']|-|-|-
https://www.recetasgratis.net/articulo-jugos-naturales-para-ninos-75158.html|Jugo de zanahoria mixto|['3 zanahorias.', '2 manzanas verdes.', '500 ml de zumo de naranja natural.', '500 gr papaya.']|-|-|-
1 kilogramo de maíz morado|2 manzanas verdes de agua|1 membrillo grande|¼ piña|4 ramas de canela|6 clavos de olor
1|h| |3|0|m
https://www.recetasgratis.net/articulo-te-matcha-propiedades-beneficios-y-receta-75019.html|Recetas con té matcha|['1 huevo', '1 cucharadita (2g) de tu té matcha en polvo preferido', '100 g de harina', '300 ml de leche (semidesnatada o vegetal, a tu gusto)', '20 g mantequilla', '20 g azúcar', 'Opcional: unas gotas de ron']|-|-|-
3|0|m|-|-|-
1|5|m|-|-|-
2 guanábana mediana|3 cucharadas soperas de leche en polvo|500 mililitros de agua|8 cubos de hielo|1 chorro de vainilla (opcional)|1 cucharada sopera de endulzante (opcional)
1|0|m|-|-|-
1|0|m|-|-|-
1|0|m|-|-|-
1|5|m|-|-|-
5 piezas de zanahoria|4 piezas de betabel grande|125 mililitros de agua o jugo de naranja|-|-|-
1|0|m|-|-|-
6 cucharadas soperas de helado de piña|2 cucharadas soperas de granadina|4 tazas de pisco/pipeño|-|-|-
1|0|m|-|-|-
1½ litros de agua|200 gramos de piloncillo|1 taza de pinole|½ cucharadita de sal|125 gramos de chocolate en tableta o polvo|1 taza de agua fría
3|0|m|-|-|-
400 gramos de arroz blanco|300 mililitros de leche evaporada|2 tazas de agua                                                                    (480 mililitros)|1 rama de canela|1½ tazas de fresas|1 lata de leche condensada
2|h| |3|0|m
3|0|m|-|-|-
1|5|m|-|-|-
20 tamarindos secos|250 gramos de azúcar                                                                    (1¼ tazas)|2 litros de agua|-|-|-
1|5|m|-|-|-
1|5|m|-|-|-
100 gramos de copos de avena (1 taza)|2 litros de agua|200 mililitros de leche condensada|200 mililitros de leche evaporada|1 cucharada sopera de extracto de vainilla|1 cucharada postre de canela molida
3|0|m|-|-|-
200 gramos de almendras crudas|1 litro de agua|100 gramos de azúcar                                                                    (½ taza)|1 rama de canela|1 trozo de piel de limón|1 cucharada postre de canela en polvo
1|5|m|-|-|-
1|h| |3|0|m
4|5|m|-|-|-
4|5|m|-|-|-
